    0.0000000000000000E+00   1.0000000000000000E+00   6.0000000000000000E+00   0.0000000000000000E+00
   -2.7765876432118544E-06   1.6666666137742461E-01   9.9950014678969101E-01   4.9985321030898621E-03
   -2.2184170678999488E-05   1.6666658212334304E-01   9.9800234692280265E-01   9.9882653859865063E-03
   -7.4711459913707551E-05   1.6666623937804081E-01   9.9551186687691828E-01   1.4960443743605710E-02
   -1.7656430623302251E-04   1.6666531936426435E-01   9.9203744156919527E-01   1.9906396077011723E-02
   -3.4352851290298469E-04   1.6666338717299911E-01   9.8759121112811599E-01   2.4817577743768006E-02
   -5.9083765298605898E-04   1.6665989106899051E-01   9.8218863354059449E-01   2.9685610765675791E-02
   -9.3304742004454483E-04   1.6665416792301999E-01   9.7584837431053850E-01   3.4502322413516494E-02
   -1.3839179249631004E-03   1.6664544969643932E-01   9.6859217454702862E-01   3.9259781816214284E-02
   -1.9563052133665004E-03   1.6663287089017781E-01   9.6044469915236108E-01   4.3950334275154344E-02
   -2.6620631202914826E-03   1.6661547685894434E-01   9.5143336699764169E-01   4.8566633002358341E-02
   -3.5119564054523302E-03   1.6659223288183980E-01   9.4158816515285415E-01   5.3101668042859915E-02
   -4.5155859278446318E-03   1.6656203387320351E-01   9.3094144937691337E-01   5.7548792185905522E-02
   -5.6813264269084630E-03   1.6652371461231158E-01   9.1952773316989211E-01   6.1901743715467583E-02
   -7.0162772833498969E-03   1.6647606036753623E-01   9.0738346774428047E-01   6.6154665896942494E-02
   -8.5262264401744208E-03   1.6641781778971840E-01   8.9454681528579627E-01   7.0302123142802500E-02
   -1.0215627477422200E-02   1.6634770595070553E-01   8.8105741784890546E-01   7.4339113844434104E-02
   -1.2087589656044269E-02   1.6626442740612044E-01   8.6695616417071775E-01   7.8261079899577771E-02
   -1.4143880580397955E-02   1.6616667916627703E-01   8.5228495659288528E-01   8.2063913003952590E-02
   -1.6384940977534710E-02   1.6605316346553670E-01   8.3708648015871756E-01   8.5743957811201310E-02
   -1.8809910956822207E-02   1.6592259822807676E-01   8.2140397580648017E-01   8.9298012096759943E-02
   -2.1416666996944455E-02   1.6577372713677771E-01   8.0528101941453278E-01   9.2723324088317738E-02
   -2.4201868809866443E-02   1.6560532922148627E-01   7.8876130827440138E-01   9.6017587147999378E-02
   -2.7161015153316429E-02   1.6541622789303351E-01   7.7188845637880277E-01   9.9178932009216181E-02
   -3.0288507604629297E-02   1.6520529935985281E-01   7.5470579971753893E-01   1.0220591678435879E-01
   -3.3577721268878327E-02   1.6497148037463294E-01   7.3725621257922314E-01   1.0509751496831073E-01
   -3.7021081372201982E-02   1.6471377526896497E-01   7.1958193566474460E-01   1.0785310166740594E-01
   -4.0610144685906777E-02   1.6443126224422183E-01   7.0172441663247642E-01   1.1047243828426799E-01
   -4.4335684736863362E-02   1.6412309889680196E-01   6.8372416351825938E-01   1.1295565588633592E-01
   -4.8187779783309258E-02   1.6378852696524784E-01   6.6562061130734274E-01   1.1530323748022665E-01
   -5.2155902570724104E-02   1.6342687629552310E-01   6.4745200178245443E-01   1.1751599940584853E-01
   -5.6229010928199465E-02   1.6303756802882374E-01   6.2925527663317260E-01   1.1959507205381528E-01
   -6.0395638319939431E-02   1.6262011702366164E-01   6.1106598368750242E-01   1.2154188009765549E-01
   -6.4643983527499393E-02   1.6217413353056365E-01   5.9291819601731721E-01   1.2335812241899480E-01
   -6.8961998704482053E-02   1.6169932414356694E-01   5.7484444357501296E-01   1.2504575188970207E-01
   -7.3337475115152498E-02   1.6119549205776590E-01   5.5687565693895225E-01   1.2660695516029938E-01
   -7.7758125940428260E-02   1.6066253666649746E-01   5.3904112267937532E-01   1.2804413258906241E-01
   -8.2211665607705403E-02   1.6010045253536800E-01   5.2136844980358299E-01   1.2935987843146407E-01
   -8.6685885173903909E-02   1.5950932779326280E-01   5.0388354669832580E-01   1.3055696139517742E-01
   -9.1168723363008589E-02   1.5888934198278062E-01   4.8661060795738720E-01   1.3163830565195200E-01
   -9.5648332929440139E-02   1.5824076341424706E-01   4.6957211046215402E-01   1.3260697238446148E-01
   -1.0011314208614813E-01   1.5756394606862642E-01   4.5278881807138543E-01   1.3346614193380843E-01
   -1.0455191080083044E-01   1.5685932609532424E-01   4.3627979427226321E-01   1.3421909660184209E-01
   -1.0895378182472497E-01   1.5612741795109211E-01   4.2006242214706158E-01   1.3486920415184614E-01
   -1.1330832637566704E-01   1.5536881022606444E-01   4.0415243101737885E-01   1.3541990204150481E-01
   -1.1760558445032390E-01   1.5458416120241122E-01   3.8856392913990057E-01   1.3587468241335543E-01
   -1.2183609978955315E-01   1.5377419419022334E-01   3.7330944184326814E-01   1.3623707786015909E-01
   -1.2599094956559742E-01   1.5293969268409602E-01   3.5839995451406231E-01   1.3651064797573143E-01
   -1.3006176890029134E-01   1.5208149538247451E-01   3.4384495986053504E-01   1.3669896669572187E-01
   -1.3404077035963669E-01   1.5120049111020581E-01   3.2965250890498243E-01   1.3680561042755460E-01
   -1.3792075860205336E-01   1.5029761368293237E-01   3.1582926517908821E-01   1.3683414696418236E-01
   -1.4169514038542622E-01   1.4937383674999385E-01   3.0238056162080118E-01   1.3678812517239192E-01
   -1.4535793016185566E-01   1.4843016865039660E-01   2.8931045969604363E-01   1.3667106544306853E-01
   -1.4890375150891905E-01   1.4746764731419118E-01   2.7662181029353822E-01   1.3648645088801165E-01
   -1.5232783466241739E-01   1.4648733523929020E-01   2.6431631596610972E-01   1.3623771926553524E-01
   -1.5562601042818389E-01   1.4549031457137807E-01   2.5239459411682913E-01   1.3592825561512198E-01
   -1.5879470075974975E-01   1.4447768231213787E-01   2.4085624075321788E-01   1.3556138557978253E-01
   -1.6183090629469249E-01   1.4345054567856044E-01   2.2969989445735120E-01   1.3514036939344715E-01
   -1.6473219114552923E-01   1.4241001763363212E-01   2.1892330024403961E-01   1.3466839650964835E-01
   -1.6749666524127116E-01   1.4135721260623241E-01   2.0852337300328644E-01   1.3414858084690059E-01
